,0
631,0.4236030944364278
632,0.3477272727272727
633,0.28700980392156866
634,0.544017094017094
635,0.5952380952380952
636,0.27749766573295986
637,0.4315008468234275
638,0.5844202898550726
639,0.42960858585858586
640,0.44996498599439777
641,0.4420105820105819
642,0.4349068608159517
643,0.4795815295815296
644,0.6007575757575757
645,0.23750000000000002
646,0.40705128205128205
647,0.5754761904761906
648,0.35220458553791884
649,0.48782051282051275
650,0.3294235588972432
651,0.44926587301587306
652,0.216384778012685
653,0.5426652892561983
654,0.4477184816262484
655,0.37452486537852386
656,0.456328763828764
657,0.5392006802721088
658,0.4850247957171035
659,0.4314132553606238
660,0.46025641025641034
661,0.37083333333333335
662,0.47743121693121693
663,0.34259358288770053
664,0.40072811447811457
665,0.4365032053556644
666,0.3607740290279974
667,0.639841871091871
668,0.4569848901098901
669,0.4606026592455163
670,0.39302100912270405
671,0.0
672,1.0
673,0.5676543209876543
674,0.5147318007662836
675,0.4572966414738565
676,0.3811111111111111
677,0.4751167133520074
678,0.44374527588813306
679,0.36076007326007326
680,0.35669294473642293
681,0.5551515151515152
682,0.37640412748171376
683,0.46814814814814815
684,0.49102715466351826
685,0.34961685823754785
686,0.4934706034706033
687,0.44642857142857145
688,0.4112193965454835
689,0.4822117533882239
690,0.41774891774891776
691,0.24444444444444446
692,0.46408246225319394
693,0.3416666666666667
694,0.45047776297776293
695,0.45014619883040924
696,0.3923737373737374
697,0.4857820363917926
698,0.6213976499690785
699,0.35043153049482156
700,0.48959447415329765
701,0.44870129870129866
702,0.425
703,0.6015873015873016
704,0.29073426573426575
705,0.3978269537480063
706,0.48457142857142865
707,0.48543913963995927
708,0.501068376068376
709,0.504750233426704
710,0.4695022827809714
711,0.46345029239766083
712,0.5280701754385965
713,0.4415689149560117
714,0.3957561728395061
715,0.4056663122452596
716,0.48245810376492193
717,0.48284391534391535
718,0.4300238095238095
719,0.275
720,0.29924242424242425
721,0.5525689223057645
722,0.480847851335656
723,0.458982683982684
724,0.4242809042809042
725,0.5819069069069069
726,0.4694576579750997
727,0.529081258247925
728,0.5183742183742185
729,0.4356902356902356
730,0.34882876382876377
731,0.45358309990662943
732,0.43499999999999994
733,0.3797398709075354
734,0.38980419580419584
735,0.41025641025641024
736,0.4165701415701415
737,0.3858695652173913
738,0.43400714481596825
739,0.33214285714285713
740,0.36488095238095236
741,0.43984126984126987
742,0.24514652014652005
743,0.5197425381635907
744,0.42021058038007186
745,0.6022253787878787
746,0.4932228446934329
747,0.47393378226711563
748,0.4762550881953866
749,0.496590909090909
750,0.4570695375014747
751,0.39137532153836496
752,0.3576446280991736
753,0.7775000000000001
754,0.4066239316239316
755,0.44140786443603325
756,0.5010946907498631
757,0.49617604617604616
758,0.400082349468713
759,0.41146414014835064
760,0.4243090243090242
761,0.4099985165405725
762,0.2467948717948718
763,0.7857142857142857
764,0.4165714285714286
765,0.46454915698336735
766,0.25895691609977334
767,0.4833192225670102
768,0.3547433206524115
769,0.4981150793650795
770,0.648539886039886
771,0.413467963101471
772,0.3919444444444445
773,0.5146658896658897
774,0.4652674706246134
775,0.42205882352941176
776,0.4569238053613054
777,0.38450255907287145
778,0.3007708665603402
779,0.4779040404040404
780,0.5164078674948241
781,0.3343440563268148
782,0.4206289081289081
783,0.34942514576660927
784,0.5308823529411764
785,0.45450967520639657
786,0.3644032921810699
787,0.34601546601546607
788,0.33382352941176463
789,0.47088336192109803
790,0.4313547178130512
791,0.4334991931145777
792,0.5369444444444444
793,0.3037037037037037
794,0.40376899772422153
795,0.46436566436566445
796,0.25210622710622704
797,0.33930555555555547
798,0.5604377104377105
799,0.3860961091753775
800,0.46265546622689485
801,0.40691601731601734
802,0.4686959796083884
803,0.2934027777777778
804,0.4710351905547026
805,0.6011904761904763
806,0.49000000000000005
807,0.38398694217659723
808,0.36282051282051286
809,0.45974235712607797
810,0.5104724854724854
811,0.4503387533875339
812,0.5316091954022989
813,0.21818181818181817
814,0.39329543404827516
815,0.32785463328941583
816,0.4117776875901875
817,0.39536796536796537
818,0.39552154195011335
819,0.5939646464646465
820,0.4780281349346094
821,0.5127356514453288
822,0.5014814814814815
823,0.4355935127674258
824,0.370019166584052
825,0.498371011704345
826,0.5260119047619046
827,0.5460546536796538
828,0.4414196664196663
829,0.31216931216931215
830,0.2667956349206349
831,0.4767753837072019
832,0.37657142857142867
833,0.43
834,0.5186842918985777
835,0.5397727272727273
836,0.4484126984126984
837,0.5143539623641668
838,0.468056943056943
839,0.46774162257495594
840,0.5377394636015326
841,0.3689179867751297
842,0.5436038961038961
843,0.46436566436566445
844,0.4646413110698825
845,0.7250000000000001
846,0.5656969696969698
847,0.4323863636363636
848,0.44689893439893447
849,0.44935064935064944
850,0.4904067852437417
851,0.40684523809523815
852,0.4164656771799629
853,0.3362654320987654
854,0.47457757296466974
855,0.40708817196912434
856,0.4300207039337474
857,0.5948863636363637
858,0.5266437728937731
859,0.19204545454545455
860,0.38749999999999996
861,0.417857142857143
862,0.38988095238095244
863,0.3303661616161616
864,0.4017995864387617
865,0.4209183673469387
866,0.39613880742913005
867,0.48609307359307363
868,0.4322150870712021
869,0.43417687074829936
870,0.49108187134502934
871,0.47444444444444434
872,0.44398148148148153
873,0.3711988304093567
874,0.3362654320987654
875,0.603525641025641
876,0.325
877,0.6818840579710145
878,0.41776815776815773
879,0.3875776397515529
880,0.34488304093567246
881,0.48180272108843525
882,0.39501826298701304
883,0.5087065712065713
884,0.2890053362275585
885,0.3375
886,0.2746717171717172
887,0.43082009364904106
888,0.42380179344465063
889,0.4701146076146076
890,0.35833333333333334
891,0.502639146567718
892,0.5025888424193509
893,0.4812788612249818
894,0.5054324995991663
895,0.5046031746031746
896,0.46327477432128594
897,0.6875
898,0.44000000000000006
899,0.4753787878787879
900,0.3656534954407295
901,0.41048387096774197
902,0.48063241106719373
903,0.5223581973581973
904,0.3214285714285714
905,0.41048387096774197
906,0.4804347041847042
907,0.5922531769305963
908,0.39671794475365896
909,0.3142045454545454
910,0.25735294117647056
911,0.48222222222222216
912,0.4524032158317874
913,0.5090488215488217
914,0.29222222222222227
915,0.5087301587301587
916,0.35
917,0.0
918,0.4170952380952381
919,0.4288139261868076
920,0.3388888888888889
921,0.46436566436566445
922,0.4111552028218695
923,0.38875000000000004
924,0.43951807995925646
925,0.3908928571428572
926,0.4515840220385675
927,0.3758169934640523
928,0.3213454627133872
929,0.4790135790135791
930,0.4335874270656878
931,0.4687064746847356
932,0.4523611111111111
933,0.444047619047619
934,0.5531060606060606
935,0.28253968253968254
936,0.3163940997274331
937,0.4488525641025641
938,0.3798658857482387
939,0.43578870502257616
940,0.38686489856944395
941,0.5853282828282828
942,0.4335122938064116
943,0.5195581354672264
944,0.5458658008658006
945,0.43976562789062784
946,0.5688888888888889
947,0.4552780071566199
948,0.5338805683563748
949,0.6511574074074074
950,0.38201973147625323
951,0.6438131313131316
952,0.5637445887445888
953,0.4537581699346405
954,0.4918409274341478
955,0.47007044841950496
956,0.5566017316017317
957,0.2333333333333333
958,0.387182788475892
959,0.41061507936507935
960,0.4511111111111111
961,0.5948863636363637
962,0.4475251563251564
963,0.25686274509803925
964,0.26322751322751325
965,0.49589458413926485
966,0.5780219780219782
967,0.3054545454545455
968,0.6214285714285714
969,0.404797286047286
970,0.3868654258484768
971,0.4867694805194805
972,0.3566396103896104
973,0.3960526315789473
974,0.463680455347122
975,0.46810344827586214
976,0.3362654320987654
977,0.4789345063538611
978,0.43585434173669463
979,0.4727250412817423
980,0.4577245670995671
981,0.5500880146423625
982,0.5197916666666667
983,0.4612387000254647
984,0.29073426573426575
985,0.48555555555555563
986,0.31827561327561327
987,0.4795047619047618
988,0.33649184149184164
989,0.4873655913978495
990,0.44893966792700984
991,0.38819863626201645
992,0.39186596817031605
993,0.2875
994,0.2764309764309764
995,0.3361111111111111
996,0.46288442460317475
997,0.4414341831008498
998,0.27942967884828346
999,0.38018338904414856
1000,0.3060591133004926
1001,0.4576740138572198
1002,0.3879310344827586
1003,0.46339031339031334
1004,0.5229316979316979
1005,0.5243570155334861
1006,0.532972789115646
1007,0.4562091503267973
1008,0.3362654320987654
1009,0.41489535208022615
1010,0.45454545454545453
1011,0.49299242424242423
1012,0.44425685425685424
1013,0.4055912654596864
1014,0.4716931216931216
1015,0.42642857142857143
1016,0.4861394557823129
1017,0.35
1018,0.5014856355765447
1019,0.5254197822379642
1020,0.46186447811447806
1021,0.3778736031900588
1022,0.36917508417508416
1023,0.35
1024,0.4998425816607635
1025,0.3409090909090909
1026,0.5923280423280425
1027,0.42833333333333334
1028,0.49561631944444445
1029,0.46054972804972805
1030,0.393904761904762
1031,0.2416666666666667
1032,0.6318981481481483
1033,0.4974747474747474
1034,0.5249531024531026
1035,0.4802393684746626
1036,0.4138769841269839
1037,0.4050138386203959
1038,0.38263888888888886
1039,0.3372564935064935
1040,0.37173913043478257
1041,0.5023809523809525
1042,0.45318181818181813
1043,0.3570738440303658
1044,0.5007525653358987
1045,0.46436566436566445
1046,0.49793333333333345
1047,0.47003744497415395
1048,0.40399999999999997
1049,0.42792198792198793
1050,0.536135473918979
1051,0.3949829931972789
1052,0.645767195767196
1053,0.44592341323684603
1054,0.3698468147079257
1055,0.4463333333333333
1056,0.46553030303030307
1057,0.42031789167927797
1058,0.4733211949340982
1059,0.4336241574255273
1060,0.4037037037037037
1061,0.43333333333333335
1062,0.3261603072443782
1063,0.7332010582010583
1064,0.44689893439893447
1065,0.49560135080968415
1066,0.3768624786066647
1067,0.336525974025974
1068,0.2865384615384615
1069,0.28751893939393935
1070,0.44689893439893447
1071,0.4874063999063997
1072,0.3595238095238095
1073,0.30228277469656784
1074,0.0
1075,0.25
1076,0.40405285190999474
1077,0.4268918350168351
1078,0.4176381532806113
1079,0.4158008658008658
1080,0.3410068426197459
1081,0.41984848484848486
1082,0.39924347396683457
1083,0.3294982290436836
1084,0.4791666666666667
1085,0.2741144914756026
1086,0.39946149464570513
1087,0.33188405797101445
1088,0.514517906336088
1089,0.4636915442014126
1090,0.378099173553719
1091,0.46647150663544107
1092,0.35278486394557823
1093,0.5407407407407407
1094,0.234375
1095,0.30429808286951143
1096,0.3197916666666667
1097,0.442705004827307
1098,0.5274502730385083
1099,0.42258842893217874
1100,0.41294694783331154
1101,0.5217346938775512
1102,0.34444444444444444
1103,0.17643097643097644
1104,0.4903474903474904
1105,0.5181144781144782
1106,0.50546802054155
1107,0.46495231821318767
1108,0.45984917859917857
1109,0.5476190476190477
1110,0.40916666666666657
1111,0.4849747474747476
1112,0.3502976190476191
1113,0.4857820363917926
1114,0.5343113159242192
1115,0.5044944444444446
1116,0.45738380952380964
1117,1.0
1118,0.3310909090909091
1119,0.4386997505418558
1120,0.32552308802308794
1121,0.3724425046720129
1122,0.49600777467599877
1123,0.4786428110896196
1124,0.4666949023199023
1125,0.0
1126,0.36086425479282636
1127,0.4312996332371332
1128,0.42889724310776944
1129,0.5125
1130,0.0
1131,0.23392857142857143
1132,0.6124999999999999
1133,0.5313932980599647
1134,0.4383333333333333
1135,0.46926736031999183
1136,0.4301767676767676
1137,0.3798701298701298
1138,0.5813867243867245
1139,0.5366666666666667
1140,0.47125000000000006
1141,0.4600478996312328
1142,0.4428571428571429
1143,0.4598943516800658
1144,0.42673791486291485
1145,0.3781954887218045
1146,0.4909584980237154
1147,0.5745414462081129
1148,0.4523039772727273
1149,0.5275925925925926
1150,0.5049642566883954
1151,0.40614035087719297
1152,0.19444444444444448
1153,0.4087662337662338
1154,0.40773809523809523
1155,0.39666666666666667
1156,0.41484435125060126
1157,0.5
1158,0.3721726190476191
1159,0.46647150663544107
1160,0.47102142857142865
1161,0.4541906926406927
1162,0.5444294131794132
1163,0.5627551020408165
1164,0.38432332399943714
1165,0.3338383838383838
1166,0.37516233766233764
1167,0.337202380952381
1168,0.625
1169,0.4691357269104521
1170,0.0
1171,0.7044117647058823
1172,0.5266450216450217
1173,0.5163069001705365
1174,0.2302836879432624
1175,0.3030952380952381
1176,0.38507625272331164
1177,0.4503848003848003
1178,0.39523809523809533
1179,0.38558652729384435
1180,0.25
1181,0.3544346978557505
1182,0.500966654118828
1183,0.4302394461330631
1184,0.4007575757575757
1185,0.47687590187590173
1186,0.2833333333333333
1187,0.435307621671258
1188,0.3958377425044092
1189,0.5128191856452726
1190,0.4226488095238095
1191,0.2590909090909091
1192,0.4094444444444444
1193,0.6675925925925925
1194,0.37222222222222223
1195,0.4002946127946128
1196,0.4685064935064935
1197,0.5618181818181818
1198,0.42199494949494964
1199,0.4782324977889495
1200,0.4382591442374051
1201,0.38414970981050284
1202,0.49947089947089945
1203,0.4868032484311554
1204,0.4298158994237425
1205,0.08958333333333333
1206,0.38378077051153986
1207,0.342310405643739
1208,0.397542735042735
1209,0.5
1210,0.55
1211,0.5248647186147186
1212,0.5891025641025639
1213,0.6
1214,0.43166666666666653
1215,0.4201828577635029
1216,0.4278540354035404
1217,0.5022321428571428
1218,0.46480957534528944
1219,0.2947474747474748
1220,0.2853057199211045
1221,0.3494601254480287
1222,0.45641025641025645
1223,0.4515151515151515
1224,0.7
1225,0.4304300771692075
1226,0.0
1227,0.5257036970965542
1228,0.46309523809523806
1229,0.4796727192560526
1230,0.41351635401635384
1231,0.6535919540229884
1232,0.335
1233,0.5574404761904762
1234,0.39071428571428574
1235,0.5866402116402116
1236,0.5002486772486773
1237,0.3026190476190476
1238,0.687012987012987
1239,0.5
1240,0.391025641025641
1241,0.5037341118628541
1242,0.3835518064490027
1243,0.35907975862521313
1244,0.39573860482951384
1245,0.46860046897546903
1246,0.5966638981173866
1247,0.3108693410149721
1248,0.48883928571428564
1249,0.5195997638724911
1250,0.4772009143504471
1251,0.39493684929168815
1252,0.560021251475797
1253,0.5105454545454545
1254,0.49776397064166844
1255,0.18765432098765433
1256,0.48154833933522456
1257,0.5545990205081115
1258,0.5055555555555555
1259,0.3899023199023198
1260,0.48264485514485517
1261,0.5643398268398269
1262,0.38156565656565655
1263,0.4034722222222222
1264,0.44074074074074066
1265,0.75
1266,0.33125
1267,0.313987308987309
1268,0.3037574404761904
1269,0.4156520562770562
1270,0.5397456709956711
1271,0.0
1272,0.5086545824359894
1273,0.1708333333333333
1274,0.45141098304393074
1275,0.47055102520218806
1276,0.3901960784313725
1277,0.6
1278,0.45044408369408345
1279,0.3716921113074959
